ds,rps,is_holiday,is_campaign,is_promo,is_weekend
2023-02-05 19:06:00,2941.722993621979,0,0,0,1
2023-02-05 19:07:00,2543.240320371457,0,0,0,1
2023-02-05 19:08:00,3005.641071567189,0,0,0,1
2023-02-05 19:09:00,2110.161935169081,0,0,0,1
2023-02-05 19:10:00,2729.551257207117,0,0,0,1
2023-02-05 19:11:00,2703.992820124471,0,0,0,1
2023-02-05 19:12:00,2561.412252283246,0,0,0,1
2023-02-05 19:13:00,2835.4274293485555,0,0,0,1
2023-02-05 19:14:00,2825.2962794037007,0,0,0,1
2023-02-05 19:15:00,2506.687393862186,0,0,0,1
2023-02-05 19:16:00,2835.436562228612,0,0,0,1
2023-02-05 19:17:00,2780.554807189578,0,0,0,1
2023-02-05 19:18:00,2980.842461438649,0,0,0,1
2023-02-05 19:19:00,3025.9776235909176,0,0,0,1
2023-02-05 19:20:00,3126.5564964591795,0,0,0,1
2023-02-05 19:21:00,2123.036485173725,0,0,0,1
2023-02-05 19:22:00,2835.4548279887226,0,0,0,1
2023-02-05 19:23:00,3145.6024583702533,0,0,0,1
2023-02-05 19:24:00,2568.190789827356,0,0,0,1
2023-02-05 19:25:00,2728.945723544121,0,0,0,1
2023-02-05 19:26:00,2621.053055556926,0,0,0,1
2023-02-05 19:27:00,2006.897270119117,0,0,0,1
2023-02-05 19:28:00,2529.346018663954,0,0,0,1
2023-02-05 19:29:00,2891.823596212381,0,0,0,1
2023-02-05 19:30:00,3161.603018184692,0,0,0,1
2023-02-05 19:31:00,2963.746405096217,0,0,0,1
2023-02-05 19:32:00,2835.4852709222423,0,0,0,1
2023-02-05 19:33:00,2835.488315215594,0,0,0,1
2023-02-05 19:34:00,2829.2841784670163,0,0,0,1
2023-02-05 19:35:00,2561.294018534176,0,0,0,1
2023-02-05 19:36:00,3434.512397045712,0,0,0,1
2023-02-05 19:37:00,2730.29430287418,0,0,0,1
2023-02-05 19:38:00,2709.3329132435647,0,0,0,1
2023-02-05 19:39:00,2909.243158815735,0,0,0,1
2023-02-05 19:40:00,2797.4758157245897,0,0,0,1
2023-02-05 19:41:00,2129.179672836728,0,0,0,1
2023-02-05 19:42:00,2755.1603369830373,0,0,0,1
2023-02-05 19:43:00,3169.5263309384864,0,0,0,1
2023-02-05 19:44:00,2460.9274742728,0,0,0,1
2023-02-05 19:45:00,2686.564981171341,0,0,0,1
2023-02-05 19:46:00,3031.521280149117,0,0,0,1
2023-02-05 19:47:00,3046.053850203012,0,0,0,1
2023-02-05 19:48:00,2547.320708249072,0,0,0,1
2023-02-05 19:49:00,3068.1435392819326,0,0,0,1
2023-02-05 19:50:00,2593.1939678784547,0,0,0,1
2023-02-05 19:51:00,2720.0442091363766,0,0,0,1
2023-02-05 19:52:00,2433.8697584490947,0,0,0,1
2023-02-05 19:53:00,2656.513648704215,0,0,0,1
2023-02-05 19:54:00,2706.045820813833,0,0,0,1
2023-02-05 19:55:00,3022.613205848598,0,0,0,1
2023-02-05 19:56:00,2535.602291844296,0,0,0,1
2023-02-05 19:57:00,3136.738408700973,0,0,0,1
2023-02-05 19:58:00,2777.691951297425,0,0,0,1
2023-02-05 19:59:00,2446.561666725508,0,0,0,1
2023-02-05 20:00:00,3221.6165625728268,0,0,0,1
2023-02-05 20:01:00,2958.975224714114,0,0,0,1
2023-02-05 20:02:00,3166.0226530709024,0,0,0,1
2023-02-05 20:03:00,2440.9408974260523,0,0,0,1
2023-02-05 20:04:00,2738.846690676917,0,0,0,1
2023-02-05 20:05:00,2886.758500663904,0,0,0,1
2023-02-05 20:06:00,2578.264075668821,0,0,0,1
2023-02-05 20:07:00,2814.9383463162544,0,0,0,1
2023-02-05 20:08:00,2631.5332528293648,0,0,0,1
2023-02-05 20:09:00,2835.597909776264,0,0,0,1
2023-02-05 20:10:00,2667.4003521655563,0,0,0,1
2023-02-05 20:11:00,3215.0433600753586,0,0,0,1
2023-02-05 20:12:00,2835.607042656319,0,0,0,1
2023-02-05 20:13:00,2741.844653751264,0,0,0,1
2023-02-05 20:14:00,2809.3009463684857,0,0,0,1
2023-02-05 20:15:00,2938.8356218971594,0,0,0,1
2023-02-05 20:16:00,2835.619219829727,0,0,0,1
2023-02-05 20:17:00,3050.6003272845974,0,0,0,1
2023-02-05 20:18:00,2499.083303033197,0,0,0,1
2023-02-05 20:19:00,3116.7848901179887,0,0,0,1
2023-02-05 20:20:00,2927.562098441924,0,0,0,1
2023-02-05 20:21:00,2716.444928589696,0,0,0,1
2023-02-05 20:22:00,2496.101607525203,0,0,0,1
2023-02-05 20:23:00,2969.8275507337767,0,0,0,1
2023-02-05 20:24:00,2608.2372253683334,0,0,0,1
2023-02-05 20:25:00,3071.1278841598028,0,0,0,1
2023-02-05 20:26:00,3653.979379103247,0,0,0,1
2023-02-05 20:27:00,3029.8028967269947,0,0,0,1
2023-02-05 20:28:00,3375.7538167287457,0,0,0,1
2023-02-05 20:29:00,2600.7431376888376,0,0,0,1
2023-02-05 20:30:00,2784.6632208714063,0,0,0,1
2023-02-05 20:31:00,3337.330075771689,0,0,0,1
2023-02-05 20:32:00,2664.359443452746,0,0,0,1
2023-02-05 20:33:00,3399.8981360864213,0,0,0,1
2023-02-05 20:34:00,2998.8612948438604,0,0,0,1
2023-02-05 20:35:00,2688.0434315610373,0,0,0,1
2023-02-05 20:36:00,2835.680105696766,0,0,0,1
2023-02-05 20:37:00,2293.648271889884,0,0,0,1
2023-02-05 20:38:00,2660.8042147109486,0,0,0,1
2023-02-05 20:39:00,2849.7910315265835,0,0,0,1
2023-02-05 20:40:00,2835.692282870173,0,0,0,1
2023-02-05 20:41:00,2955.919081582288,0,0,0,1
2023-02-05 20:42:00,2475.678820240413,0,0,0,1
2023-02-05 20:43:00,2640.042575751177,0,0,0,1
2023-02-05 20:44:00,3164.7411361847585,0,0,0,1
2023-02-05 20:45:00,3484.7179210975587,0,0,0,1
2023-02-05 20:46:00,2968.0905578775564,0,0,0,1
2023-02-05 20:47:00,2948.80097470824,0,0,0,1
2023-02-05 20:48:00,2581.586345025556,0,0,0,1
2023-02-05 20:49:00,3575.609341889984,0,0,0,1
2023-02-05 20:50:00,2333.752556483118,0,0,0,1
2023-02-05 20:51:00,2950.0944272114325,0,0,0,1
2023-02-05 20:52:00,2835.728814390397,0,0,0,1
2023-02-05 20:53:00,2629.401729530069,0,0,0,1
2023-02-05 20:54:00,2511.133566347505,0,0,0,1
2023-02-05 20:55:00,2835.7379472704524,0,0,0,1
2023-02-05 20:56:00,3090.8310704279475,0,0,0,1
2023-02-05 20:57:00,2817.667418664901,0,0,0,1
2023-02-05 20:58:00,2323.0465943077047,0,0,0,1
2023-02-05 20:59:00,2875.8859057698064,0,0,0,1
2023-02-05 21:00:00,2950.967624754463,0,0,0,1
2023-02-05 21:01:00,2243.100736060841,0,0,0,1
2023-02-05 21:02:00,2243.112841742271,0,0,0,1
2023-02-05 21:03:00,3361.8836546111606,0,0,0,1
2023-02-05 21:04:00,2835.76534591062,0,0,0,1
2023-02-05 21:05:00,2784.985941615525,0,0,0,1
2023-02-05 21:06:00,3197.1114164252303,0,0,0,1
2023-02-05 21:07:00,2821.767482097838,0,0,0,1
2023-02-05 21:08:00,2941.8255015017367,0,0,0,1
2023-02-05 21:09:00,2416.974151845345,0,0,0,1
2023-02-05 21:10:00,3058.055069371033,0,0,0,1
2023-02-05 21:11:00,2082.567127865118,0,0,0,1
2023-02-05 21:12:00,2868.954094225618,0,0,0,1
2023-02-05 21:13:00,3402.945398114971,0,0,0,1
2023-02-05 21:14:00,3006.9246718940963,0,0,0,1
2023-02-05 21:15:00,2995.2238932473992,0,0,0,1
2023-02-05 21:16:00,2749.505565110935,0,0,0,1
2023-02-05 21:17:00,2917.898130851984,0,0,0,1
2023-02-05 21:18:00,2756.778068485787,0,0,0,1
2023-02-05 21:19:00,2363.220199456176,0,0,0,1
2023-02-05 21:20:00,2541.3767905186733,0,0,0,1
2023-02-05 21:21:00,3045.5501948320166,0,0,0,1
2023-02-05 21:22:00,3540.769540715318,0,0,0,1
2023-02-05 21:23:00,2989.4829768038826,0,0,0,1
2023-02-05 21:24:00,3058.6468751623465,0,0,0,1
2023-02-05 21:25:00,2252.7162841802847,0,0,0,1
2023-02-05 21:26:00,2660.600305596954,0,0,0,1
2023-02-05 21:27:00,2859.4020776286006,0,0,0,1
2023-02-05 21:28:00,2835.8384089510664,0,0,0,1
2023-02-05 21:29:00,2800.7729652963044,0,0,0,1
2023-02-05 21:30:00,3016.3914674295165,0,0,0,1
2023-02-05 21:31:00,2991.5703722869275,0,0,0,1
2023-02-05 21:32:00,2696.72169869296,0,0,0,1
2023-02-05 21:33:00,2835.853630417826,0,0,0,1
2023-02-05 21:34:00,2766.916865024441,0,0,0,1
2023-02-05 21:35:00,2551.271131274897,0,0,0,1
2023-02-05 21:36:00,3178.2844457180463,0,0,0,1
2023-02-05 21:37:00,2637.8853005880346,0,0,0,1
2023-02-05 21:38:00,2835.8688518845856,0,0,0,1
2023-02-05 21:39:00,2772.8622546003435,0,0,0,1
2023-02-05 21:40:00,2699.3541826375954,0,0,0,1
2023-02-05 21:41:00,2835.877984764641,0,0,0,1
2023-02-05 21:42:00,3290.6757427436187,0,0,0,1
2023-02-05 21:43:00,2538.41324131429,0,0,0,1
2023-02-05 21:44:00,2597.143302872787,0,0,0,1
2023-02-05 21:45:00,3118.541951860904,0,0,0,1
2023-02-05 21:46:00,2823.536391166277,0,0,0,1
2023-02-05 21:47:00,2356.707906485844,0,0,0,1
2023-02-05 21:48:00,2814.455166031234,0,0,0,1
2023-02-05 21:49:00,2807.514009510985,0,0,0,1
2023-02-05 21:50:00,3207.5500814444504,0,0,0,1
2023-02-05 21:51:00,2475.531998300217,0,0,0,1
2023-02-05 21:52:00,2427.7238766731584,0,0,0,1
2023-02-05 21:53:00,3005.318657307247,0,0,0,1
2023-02-05 21:54:00,2727.024671321736,0,0,0,1
2023-02-05 21:55:00,2625.004763092352,0,0,0,1
2023-02-05 21:56:00,2759.817166005366,0,0,0,1
2023-02-05 21:57:00,2584.9487570591136,0,0,0,1
2023-02-05 21:58:00,1729.4688182018947,0,0,0,1
2023-02-05 21:59:00,2257.732437735363,0,0,0,1
2023-02-05 22:00:00,2746.6364502288925,0,0,0,1
2023-02-05 22:01:00,3415.521595339703,0,0,0,1
2023-02-05 22:02:00,2793.1039577939937,0,0,0,1
2023-02-05 22:03:00,2403.497114593451,0,0,0,1
2023-02-05 22:04:00,2890.4248193033486,0,0,0,1
2023-02-05 22:05:00,2750.969455780108,0,0,0,1
2023-02-05 22:06:00,2532.350181288117,0,0,0,1
2023-02-05 22:07:00,2767.084088869904,0,0,0,1
2023-02-05 22:08:00,3222.081278888286,0,0,0,1
2023-02-05 22:09:00,2831.297967813793,0,0,0,1
2023-02-05 22:10:00,2643.312172052232,0,0,0,1
2023-02-05 22:11:00,3244.7029559708835,0,0,0,1
2023-02-05 22:12:00,2935.117333190873,0,0,0,1
2023-02-05 22:13:00,3223.864856915417,0,0,0,1
2023-02-05 22:14:00,2835.978446445255,0,0,0,1
2023-02-05 22:15:00,2835.981490738607,0,0,0,1
2023-02-05 22:16:00,2705.6098415172823,0,0,0,1
2023-02-05 22:17:00,3296.0562928774293,0,0,0,1
2023-02-05 22:18:00,2961.625505492572,0,0,0,1
2023-02-05 22:19:00,2835.993667912014,0,0,0,1
2023-02-05 22:20:00,3131.987603246642,0,0,0,1
2023-02-05 22:21:00,2724.4129982375457,0,0,0,1
2023-02-05 22:22:00,3042.818606929756,0,0,0,1
2023-02-05 22:23:00,2316.160906614484,0,0,0,1
2023-02-05 22:24:00,2469.517220260922,0,0,0,1
2023-02-05 22:25:00,3151.5799730623226,0,0,0,1
2023-02-05 22:26:00,2411.492283997896,0,0,0,1
2023-02-05 22:27:00,2833.159821208725,0,0,0,1
2023-02-05 22:28:00,2647.714868922126,0,0,0,1
2023-02-05 22:29:00,2861.4760822904022,0,0,0,1
2023-02-05 22:30:00,3323.8263710964084,0,0,0,1
2023-02-05 22:31:00,2575.7650055495533,0,0,0,1
2023-02-05 22:32:00,2953.037211818586,0,0,0,1
2023-02-05 22:33:00,2649.705012546953,0,0,0,1
2023-02-05 22:34:00,2905.0737775904763,0,0,0,1
2023-02-05 22:35:00,2749.218520671334,0,0,0,1
2023-02-05 22:36:00,2654.736840766748,0,0,0,1
2023-02-05 22:37:00,2836.0484651923493,0,0,0,1
2023-02-05 22:38:00,3007.4260091101232,0,0,0,1
2023-02-05 22:39:00,2423.5782484638767,0,0,0,1
2023-02-05 22:40:00,2752.4085463762667,0,0,0,1
2023-02-05 22:41:00,2836.0606423657573,0,0,0,1
2023-02-05 22:42:00,2905.28673883149,0,0,0,1
2023-02-05 22:43:00,2924.4768208374567,0,0,0,1
2023-02-05 22:44:00,2482.331939359284,0,0,0,1
2023-02-05 22:45:00,2872.105597056733,0,0,0,1
2023-02-05 22:46:00,2585.0467371457903,0,0,0,1
2023-02-05 22:47:00,2757.4750415125577,0,0,0,1
2023-02-05 22:48:00,2793.338333349397,0,0,0,1
2023-02-05 22:49:00,3230.4214195932645,0,0,0,1
2023-02-05 22:50:00,2734.5719975320144,0,0,0,1
2023-02-05 22:51:00,3589.957731056821,0,0,0,1
2023-02-05 22:52:00,3047.317240289853,0,0,0,1
2023-02-05 22:53:00,2816.1500287493063,0,0,0,1
2023-02-05 22:54:00,3583.0595930601644,0,0,0,1
2023-02-05 22:55:00,3398.1002953378365,0,0,0,1
2023-02-05 22:56:00,2836.106306766036,0,0,0,1
2023-02-05 22:57:00,2980.327586537387,0,0,0,1
2023-02-05 22:58:00,3028.318406822465,0,0,0,1
2023-02-05 22:59:00,2836.1154396460915,0,0,0,1
2023-02-05 23:00:00,2846.8041786356434,0,0,0,1
2023-02-05 23:01:00,2363.113339690281,0,0,0,1
2023-02-05 23:02:00,2662.2576900000463,0,0,0,1
2023-02-05 23:03:00,3011.446187332864,0,0,0,1
2023-02-05 23:04:00,2892.353540609384,0,0,0,1
2023-02-05 23:05:00,2590.7176121424764,0,0,0,1
2023-02-05 23:06:00,2836.136749699556,0,0,0,1
2023-02-05 23:07:00,2774.315855707972,0,0,0,1
2023-02-05 23:08:00,2563.6925341584883,0,0,0,1
2023-02-05 23:09:00,3007.072796063273,0,0,0,1
2023-02-05 23:10:00,2905.380197941384,0,0,0,1
2023-02-05 23:11:00,3181.573062647779,0,0,0,1
2023-02-05 23:12:00,2796.325217698989,0,0,0,1
2023-02-05 23:13:00,2836.158059753019,0,0,0,1
2023-02-05 23:14:00,2710.885839129687,0,0,0,1
2023-02-05 23:15:00,2884.89821399787,0,0,0,1
2023-02-05 23:16:00,3083.5875723654235,0,0,0,1
2023-02-05 23:17:00,2384.008143477205,0,0,0,1
2023-02-05 23:18:00,2869.6470335414488,0,0,0,1
2023-02-05 23:19:00,2031.4682988947245,0,0,0,1
2023-02-05 23:20:00,3121.30264687296,0,0,0,1
2023-02-05 23:21:00,2836.182414099834,0,0,0,1
2023-02-05 23:22:00,2902.228736589193,0,0,0,1
2023-02-05 23:23:00,2633.3563198981046,0,0,0,1
2023-02-05 23:24:00,2896.4035293050747,0,0,0,1
2023-02-05 23:25:00,2811.5095671352046,0,0,0,1
2023-02-05 23:26:00,2633.656283134927,0,0,0,1
2023-02-05 23:27:00,2668.703801808345,0,0,0,1
2023-02-05 23:28:00,2665.056093572636,0,0,0,1
2023-02-05 23:29:00,2560.393349982426,0,0,0,1
2023-02-05 23:30:00,2869.1960918418467,0,0,0,1
2023-02-05 23:31:00,2948.7901845194324,0,0,0,1
2023-02-05 23:32:00,2916.084081537038,0,0,0,1
2023-02-05 23:33:00,2315.139347772293,0,0,0,1
2023-02-05 23:34:00,3148.8996040149564,0,0,0,1
2023-02-05 23:35:00,2873.7764587687634,0,0,0,1
2023-02-05 23:36:00,3305.820422396569,0,0,0,1
2023-02-05 23:37:00,2720.0096617467484,0,0,0,1
2023-02-05 23:38:00,3052.029813278427,0,0,0,1
2023-02-05 23:39:00,2986.340356846291,0,0,0,1
2023-02-05 23:40:00,2954.7668815199186,0,0,0,1
2023-02-05 23:41:00,3238.404707904585,0,0,0,1
2023-02-05 23:42:00,2836.246344260225,0,0,0,1
2023-02-05 23:43:00,2836.249388553577,0,0,0,1
2023-02-05 23:44:00,2886.888003507901,0,0,0,1
2023-02-05 23:45:00,2529.4906060455774,0,0,0,1
2023-02-05 23:46:00,2714.060020220547,0,0,0,1
2023-02-05 23:47:00,3184.172487167213,0,0,0,1
2023-02-05 23:48:00,2721.3820430871992,0,0,0,1
2023-02-05 23:49:00,3293.737978668453,0,0,0,1
2023-02-05 23:50:00,2747.471992956994,0,0,0,1
2023-02-05 23:51:00,3298.428842543716,0,0,0,1
2023-02-05 23:52:00,3081.1909765383853,0,0,0,1
2023-02-05 23:53:00,3132.411000329448,0,0,0,1
2023-02-05 23:54:00,2536.706564174377,0,0,0,1
2023-02-05 23:55:00,2883.947902430691,0,0,0,1
2023-02-05 23:56:00,2930.794121374917,0,0,0,1
2023-02-05 23:57:00,2880.593881785843,0,0,0,1
2023-02-05 23:58:00,2669.14893482664,0,0,0,1
2023-02-05 23:59:00,2827.1565638256384,0,0,0,1
2023-02-06 00:00:00,3834.5362582933512,0,0,0,0
2023-02-06 00:01:00,3845.443715204169,0,0,0,0
2023-02-06 00:02:00,3737.465855048906,0,0,0,0
2023-02-06 00:03:00,4454.135511537512,0,0,0,0
2023-02-06 00:04:00,4049.403977280285,0,0,0,0
2023-02-06 00:05:00,3643.050986989998,0,0,0,0
2023-02-06 00:06:00,4609.655441481813,0,0,0,0
2023-02-06 00:07:00,3427.603914941304,0,0,0,0
2023-02-06 00:08:00,3000.987090400356,0,0,0,0
2023-02-06 00:09:00,5215.104209677524,0,0,0,0
2023-02-06 00:10:00,4240.21166795559,0,0,0,0
2023-02-06 00:11:00,4348.5197882672,0,0,0,0
2023-02-06 00:12:00,3517.8445954074946,0,0,0,0
2023-02-06 00:13:00,3793.477709610263,0,0,0,0
2023-02-06 00:14:00,4373.407649135486,0,0,0,0
2023-02-06 00:15:00,3458.8366866970737,0,0,0,0
2023-02-06 00:16:00,3686.911779423781,0,0,0,0
2023-02-06 00:17:00,4237.946375153264,0,0,0,0
2023-02-06 00:18:00,3717.2684920392967,0,0,0,0
2023-02-06 00:19:00,4155.162392013965,0,0,0,0
2023-02-06 00:20:00,4256.846810073476,0,0,0,0
2023-02-06 00:21:00,3793.510182072683,0,0,0,0
2023-02-06 00:22:00,2917.641627739589,0,0,0,0
2023-02-06 00:23:00,3338.851084508396,0,0,0,0
2023-02-06 00:24:00,4086.85664044733,0,0,0,0
2023-02-06 00:25:00,4645.5042022673,0,0,0,0
2023-02-06 00:26:00,3882.560231636118,0,0,0,0
2023-02-06 00:27:00,4283.27482082168,0,0,0,0
2023-02-06 00:28:00,3809.428800948325,0,0,0,0
2023-02-06 00:29:00,2939.4669613562114,0,0,0,0
2023-02-06 00:30:00,4142.04106091038,0,0,0,0
2023-02-06 00:31:00,3645.7230077098825,0,0,0,0
2023-02-06 00:32:00,3424.5956367724475,0,0,0,0
2023-02-06 00:33:00,4274.940542243952,0,0,0,0
2023-02-06 00:34:00,4534.479967739421,0,0,0,0
2023-02-06 00:35:00,3776.8281423131225,0,0,0,0
2023-02-06 00:36:00,3390.4694138391524,0,0,0,0
2023-02-06 00:37:00,3679.548917420847,0,0,0,0
2023-02-06 00:38:00,4002.777751113874,0,0,0,0
2023-02-06 00:39:00,3585.1684179675185,0,0,0,0
2023-02-06 00:40:00,3806.443846009872,0,0,0,0
2023-02-06 00:41:00,3429.2911927003734,0,0,0,0
2023-02-06 00:42:00,4182.899958030726,0,0,0,0
2023-02-06 00:43:00,4346.967684216863,0,0,0,0
2023-02-06 00:44:00,5339.216172810905,0,0,0,0
2023-02-06 00:45:00,4078.11039466498,0,0,0,0
2023-02-06 00:46:00,3404.802597357929,0,0,0,0
2023-02-06 00:47:00,3871.29272797654,0,0,0,0
2023-02-06 00:48:00,3990.068002701597,0,0,0,0
2023-02-06 00:49:00,3509.789766714808,0,0,0,0
2023-02-06 00:50:00,3441.8190954227334,0,0,0,0
2023-02-06 00:51:00,3515.0657151115133,0,0,0,0
2023-02-06 00:52:00,3820.4885432919145,0,0,0,0
2023-02-06 00:53:00,5389.777588044523,0,0,0,0
2023-02-06 00:54:00,3123.8708540306875,0,0,0,0
2023-02-06 00:55:00,3341.1623722880586,0,0,0,0
2023-02-06 00:56:00,3769.122273736545,0,0,0,0
2023-02-06 00:57:00,4012.404446813074,0,0,0,0
2023-02-06 00:58:00,3829.1887557041073,0,0,0,0
2023-02-06 00:59:00,3263.403810747187,0,0,0,0
2023-02-06 01:00:00,3807.168963550269,0,0,0,0
2023-02-06 01:01:00,3769.231433251581,0,0,0,0
2023-02-06 01:02:00,3112.026458785409,0,0,0,0
2023-02-06 01:03:00,4707.132725977108,0,0,0,0
2023-02-06 01:04:00,4694.482459505371,0,0,0,0
2023-02-06 01:05:00,3793.688780615996,0,0,0,0
2023-02-06 01:06:00,3928.87531921712,0,0,0,0
2023-02-06 01:07:00,3518.0828780661377,0,0,0,0
2023-02-06 01:08:00,4135.733464898891,0,0,0,0
2023-02-06 01:09:00,3353.481692597771,0,0,0,0
2023-02-06 01:10:00,3823.482101268848,0,0,0,0
2023-02-06 01:11:00,4176.557253214741,0,0,0,0
2023-02-06 01:12:00,3016.609477809583,0,0,0,0
2023-02-06 01:13:00,3943.2093532344834,0,0,0,0
2023-02-06 01:14:00,3645.584244185139,0,0,0,0
2023-02-06 01:15:00,3630.726197602763,0,0,0,0
2023-02-06 01:16:00,3271.459611760102,0,0,0,0
2023-02-06 01:17:00,3727.087236892542,0,0,0,0
2023-02-06 01:18:00,4061.845980010149,0,0,0,0
2023-02-06 01:19:00,4039.310877846093,0,0,0,0
2023-02-06 01:20:00,3793.749666483035,0,0,0,0
2023-02-06 01:21:00,2872.276163692766,0,0,0,0
2023-02-06 01:22:00,4056.0869163504967,0,0,0,0
2023-02-06 01:23:00,3793.7618436564426,0,0,0,0
2023-02-06 01:24:00,3830.3998217094977,0,0,0,0
2023-02-06 01:25:00,4467.203947514589,0,0,0,0
2023-02-06 01:26:00,4467.203947514589,0,0,0,0
2023-02-06 01:27:00,4467.203947514589,0,0,0,0
2023-02-06 01:28:00,4467.203947514589,0,0,0,0
2023-02-06 01:29:00,4467.203947514589,0,0,0,0
2023-02-06 01:30:00,4467.203947514589,0,0,0,0
2023-02-06 01:31:00,4467.203947514589,0,0,0,0
2023-02-06 01:32:00,4481.502113058251,0,0,0,0
2023-02-06 01:33:00,3804.536026537588,0,0,0,0
2023-02-06 01:34:00,3383.0166257739543,0,0,0,0
2023-02-06 01:35:00,4263.885419928536,0,0,0,0
2023-02-06 01:36:00,3334.530161817903,0,0,0,0
2023-02-06 01:37:00,3558.6241690457937,0,0,0,0
2023-02-06 01:38:00,4009.588900049405,0,0,0,0
2023-02-06 01:39:00,4016.727674431565,0,0,0,0
2023-02-06 01:40:00,3793.830847639087,0,0,0,0
2023-02-06 01:41:00,3505.15316733905,0,0,0,0
2023-02-06 01:42:00,3278.1440280562483,0,0,0,0
2023-02-06 01:43:00,3389.6518956548725,0,0,0,0
2023-02-06 01:44:00,3334.261329474781,0,0,0,0
2023-02-06 01:45:00,2979.645835577767,0,0,0,0
2023-02-06 01:46:00,3905.899167299376,0,0,0,0
2023-02-06 01:47:00,3598.680125762948,0,0,0,0
2023-02-06 01:48:00,3836.664486668892,0,0,0,0
2023-02-06 01:49:00,3550.274737285268,0,0,0,0
2023-02-06 01:50:00,4844.319403943964,0,0,0,0
2023-02-06 01:51:00,3363.9105962820863,0,0,0,0
2023-02-06 01:52:00,4311.3221189417,0,0,0,0
2023-02-06 01:53:00,4458.000921838433,0,0,0,0
2023-02-06 01:54:00,4003.581921410224,0,0,0,0
2023-02-06 01:55:00,3516.486139726841,0,0,0,0
2023-02-06 01:56:00,2628.228349824428,0,0,0,0
2023-02-06 01:57:00,3606.694770236798,0,0,0,0
2023-02-06 01:58:00,3344.583439060624,0,0,0,0
2023-02-06 01:59:00,2959.0413097724195,0,0,0,0
2023-02-06 02:00:00,4075.413523654538,0,0,0,0
2023-02-06 02:01:00,3459.536307251612,0,0,0,0
2023-02-06 02:02:00,4871.563748176012,0,0,0,0
2023-02-06 02:03:00,3793.9242059685457,0,0,0,0
2023-02-06 02:04:00,3330.696448124708,0,0,0,0
2023-02-06 02:05:00,4839.4040238895,0,0,0,0
2023-02-06 02:06:00,3072.572359324323,0,0,0,0
2023-02-06 02:07:00,3281.542883075914,0,0,0,0
2023-02-06 02:08:00,3913.110444272664,0,0,0,0
2023-02-06 02:09:00,3793.9485603153607,0,0,0,0
2023-02-06 02:10:00,3793.952619373164,0,0,0,0
2023-02-06 02:11:00,3793.9566784309663,0,0,0,0
2023-02-06 02:12:00,4189.679136903425,0,0,0,0
2023-02-06 02:13:00,2696.9016879150813,0,0,0,0
2023-02-06 02:14:00,4491.282340213512,0,0,0,0
2023-02-06 02:15:00,3740.489410022245,0,0,0,0
2023-02-06 02:16:00,3981.0046325044223,0,0,0,0
2023-02-06 02:17:00,3771.162130819019,0,0,0,0
2023-02-06 02:18:00,3124.857514890122,0,0,0,0
2023-02-06 02:19:00,3655.34205312488,0,0,0,0
2023-02-06 02:20:00,3987.951553056082,0,0,0,0
2023-02-06 02:21:00,3780.111478543789,0,0,0,0
2023-02-06 02:22:00,4147.466961272803,0,0,0,0
2023-02-06 02:23:00,3733.5094168817295,0,0,0,0
2023-02-06 02:24:00,4140.297490802491,0,0,0,0
2023-02-06 02:25:00,2626.049729852964,0,0,0,0
2023-02-06 02:26:00,4137.75103501634,0,0,0,0
2023-02-06 02:27:00,4165.503553476934,0,0,0,0
2023-02-06 02:28:00,3701.1165581402224,0,0,0,0
2023-02-06 02:29:00,3417.197160468577,0,0,0,0
2023-02-06 02:30:00,3050.587494299148,0,0,0,0
2023-02-06 02:31:00,3757.231916324335,0,0,0,0
2023-02-06 02:32:00,3732.6244921590055,0,0,0,0
2023-02-06 02:33:00,3880.3959417874,0,0,0,0
2023-02-06 02:34:00,3799.628233991695,0,0,0,0
2023-02-06 02:35:00,3411.471527878776,0,0,0,0
2023-02-06 02:36:00,3962.7876192860367,0,0,0,0
2023-02-06 02:37:00,4223.833070672411,0,0,0,0
2023-02-06 02:38:00,4228.100132550325,0,0,0,0
2023-02-06 02:39:00,4187.089334020603,0,0,0,0
2023-02-06 02:40:00,3139.192276373819,0,0,0,0
2023-02-06 02:41:00,3345.418026107712,0,0,0,0
2023-02-06 02:42:00,3932.4650205809176,0,0,0,0
2023-02-06 02:43:00,4006.602625661608,0,0,0,0
2023-02-06 02:44:00,3435.843665772839,0,0,0,0
2023-02-06 02:45:00,4163.875789438571,0,0,0,0
2023-02-06 02:46:00,2994.092854808562,0,0,0,0
2023-02-06 02:47:00,4196.504157446212,0,0,0,0
2023-02-06 02:48:00,3794.106863569662,0,0,0,0
2023-02-06 02:49:00,4271.881488857909,0,0,0,0
2023-02-06 02:50:00,3794.114981685266,0,0,0,0
2023-02-06 02:51:00,3906.7074161883984,0,0,0,0
2023-02-06 02:52:00,3533.868647807035,0,0,0,0
2023-02-06 02:53:00,4392.81458595758,0,0,0,0
2023-02-06 02:54:00,3635.783976442304,0,0,0,0
2023-02-06 02:55:00,3916.351846550952,0,0,0,0
2023-02-06 02:56:00,3794.139336032082,0,0,0,0
2023-02-06 02:57:00,4677.971944640057,0,0,0,0
2023-02-06 02:58:00,4224.77356133712,0,0,0,0
2023-02-06 02:59:00,2943.0945146672,0,0,0,0
2023-02-06 03:00:00,5456.296830455535,0,0,0,0
2023-02-06 03:01:00,3565.342588883665,0,0,0,0
